word,n_ratings,n,prop_known,rating,rating_sd
array,10,10,1,3.4,1.837873167
arrest,10,10,1,3.3,2.002775851
arresting,12,13,0.923076923,3.25,1.712255291
arrival,11,11,1,3.363636364,2.292279532
arrive,11,11,1,2.818181818,1.401298099
arrogance,10,10,1,3.6,1.837873167
arrogant,10,10,1,4.4,1.646545205
arrow,10,10,1,3.7,2.496664441
arrowhead,10,10,1,4.2,1.988857852
arsenal,10,10,1,3.3,2.311805451
arsenic,13,13,1,3.384615385,2.103111248
arson,10,10,1,2.3,1.33749351
arsonist,12,12,1,2.666666667,2.10338832
art,10,10,1,4.1,2.424412873
artful,12,12,1,3.916666667,2.234373344
arthritis,10,10,1,3.6,2.412928143
artichoke,10,10,1,1.9,1.286683938
article,12,12,1,1.583333333,0.900336637
articulate,11,11,1,3.818181818,2.315952582
artifact,13,13,1,3.538461538,1.560736184
artifice,10,10,1,2.8,1.813529401
artificial,9,9,1,2.666666667,1.732050808
artillery,10,10,1,2,1.414213562
artisan,11,11,1,3.909090909,1.513574937
artist,10,10,1,3.5,2.068278941
artiste,10,12,0.833333333,3.9,1.791957341
artistic,12,12,1,4,2.044949433
artistry,12,13,0.923076923,3.25,1.658312395
artless,10,10,1,4.3,2.263232693
arty,13,13,1,4.461538462,2.696151103
as,10,10,1,2.5,1.58113883
ascend,10,10,1,4.4,1.0749677
ascertain,10,10,1,2.1,0.994428926
asexualize,11,11,1,3.818181818,1.53741223
ash,10,10,1,4.6,2.170509413
ashamed,10,10,1,2.6,1.505545305
ashtray,11,11,1,4.454545455,2.296241989
aside,10,10,1,2.8,1.686548085
ask,10,10,1,2.8,2.201009869
asleep,10,10,1,3.5,1.509230856
asparagus,10,10,1,3.2,2.485513584
aspect,11,11,1,2.545454545,1.572490786
aspen,12,14,0.857142857,3.25,2.220769727
asphalt,17,17,1,2.764705882,2.107409896
asphyxia,14,15,0.933333333,3,1.839732422
asphyxiate,15,17,0.882352941,4.066666667,2.250925735
aspiration,10,10,1,4.5,1.649915823
aspire,10,10,1,3,1.763834207
aspirin,10,10,1,2.7,2.057506582
ass,11,11,1,4,2.529822128
assailant,18,18,1,3.722222222,2.217724206
assassin,11,11,1,2.909090909,1.921173884
assassinate,10,10,1,4.1,1.523883927
assault,10,10,1,4.5,0.971825316
assemble,12,12,1,3.083333333,2.020725942
assent,10,10,1,4.2,1.549193338
assert,11,11,1,3.636363636,1.286291357
asserted,10,10,1,3.9,1.728840331
assertion,10,10,1,3.7,2.162817093
assertive,10,10,1,3.5,1.900292375
assess,10,10,1,2.9,1.595131482
assessment,10,10,1,5,1.632993162
asset,11,11,1,3,2.19089023
assign,10,10,1,2.7,2.002775851
assignment,9,9,1,4.222222222,2.108185107
assimilate,11,11,1,3.545454545,1.863525496
assimilative,10,10,1,3,1.632993162
assist,10,10,1,2.8,1.686548085
associable,10,10,1,2.3,1.567021236
associate,10,10,1,3.3,1.766981104
association,10,10,1,2.7,1.766981104
assumable,10,10,1,2.8,1.475729575
assume,10,10,1,3.1,1.286683938
assuming,10,10,1,2.4,1.0749677
assumptive,11,11,1,3.272727273,1.420627262
assurance,11,11,1,2.454545455,1.572490786
assure,10,10,1,4,1.56347192
assured,11,11,1,2.727272727,1.555050423
asteroid,11,11,1,5,2
asthma,11,11,1,2.818181818,1.167748416
asthmatic,11,12,0.916666667,2.545454545,1.752919642
astonish,10,10,1,4,1.632993162
astonishing,10,10,1,4,1.247219129
astonishment,10,10,1,4,1.699673171
astound,10,10,1,3.7,1.946506843
astounding,11,11,1,3.727272727,1.555050423
astringent,10,12,0.833333333,3.9,2.024845673
astronaut,10,10,1,4.5,2.013840996
astronomical,10,10,1,5.3,1.636391694
asylum,10,10,1,2.9,1.969207398
asymmetric,11,11,1,3,1.897366596
at,10,10,1,2.8,2.043961296
atchoo,10,10,1,5.2,2.699794231
ate,10,10,1,2.3,2.057506582
atheistic,11,11,1,2.636363636,1.858640755
athlete,10,11,0.909090909,3.3,1.82878223
athletic,11,11,1,2.636363636,1.689540013
athletics,13,13,1,2.615384615,1.894661867
atlas,11,11,1,2.636363636,1.858640755
atmosphere,10,10,1,4.3,2.110818693
atom,10,10,1,2.9,2.330951165
atomic,10,10,1,4,2
atone,10,10,1,3.4,1.577621275
atonement,15,17,0.882352941,2.466666667,1.407463101
atrium,12,12,1,2.833333333,1.898963034
atrocious,12,12,1,3.25,1.602554779
atrocity,10,11,0.909090909,3.6,2.412928143
attach,10,10,1,3.6,1.505545305
attack,10,10,1,4.1,1.969207398
attainable,15,15,1,2.8,2.007130147
attempt,11,11,1,3.181818182,2.182575626
attend,10,10,1,2.9,2.282785822
attendance,10,10,1,2.9,1.595131482
attendant,10,10,1,4.7,2.162817093
attention,10,10,1,4.1,1.663329993
attentive,10,10,1,2.8,1.932183566
attest,10,10,1,3.4,1.837873167
attic,11,11,1,2.818181818,1.834021909
attire,11,11,1,3.090909091,1.445997611
attitude,10,10,1,2.8,1.229272594
attorney,11,11,1,1.909090909,1.375103302
attract,12,12,1,3.833333333,1.749458791
attraction,10,10,1,3.7,1.33749351
attractive,10,11,0.909090909,3.9,1.791957341
attribute,10,10,1,3.5,1.354006401
attributive,11,12,0.916666667,2.636363636,1.689540013
attunement,10,10,1,3.3,1.82878223
auction,10,10,1,3.8,1.87379591
auctioneer,12,12,1,3.166666667,2.037526724
audacious,12,13,0.923076923,3.416666667,1.240112409
audacity,13,13,1,1.846153846,1.28102523
audible,11,11,1,4.090909091,2.071450963
audience,11,11,1,3.090909091,1.972538743
audio,10,10,1,3.3,1.766981104
audit,11,11,1,3.272727273,2.004540301
audition,10,10,1,4,2.160246899
auditor,9,9,1,4.888888889,1.452966315
auditorium,10,10,1,3.9,1.791957341
auditory,10,10,1,4.4,2.118699811
augmentation,10,11,0.909090909,3.8,1.87379591
august,10,10,1,2.5,1.957890021
aunt,12,12,1,3.333333333,2.229281716
auntie,12,12,1,2.916666667,1.378954369
aura,11,11,1,3.363636364,2.618118686
Aurora,16,17,0.941176471,3.375,1.857417562
auspicious,10,11,0.909090909,2.6,1.349897115
authentic,10,10,1,2.8,1.475729575
authenticity,11,11,1,3.636363636,1.911686547
author,10,10,1,2.1,1.595131482
authoritarian,10,10,1,2.9,1.852925615
authoritative,10,10,1,3,1.699673171
authority,10,10,1,4.2,2.1499354
authorize,11,11,1,3.545454545,2.114882331
autism,10,10,1,3.4,1.646545205
auto,10,10,1,3.3,2.263232693
autocratic,12,12,1,2.666666667,1.23091491
autograph,11,11,1,3.181818182,1.778661397
automobile,10,10,1,4.4,2.221110833
autopsy,11,11,1,3.454545455,2.018099916
autumn,10,10,1,2.7,1.567021236
avail,10,10,1,2.9,1.370320319
available,11,11,1,3,2.19089023
avalanche,17,17,1,3.529411765,2.095162495
avenge,10,10,1,3.5,1.354006401
avenue,10,10,1,2.8,1.475729575
average,10,10,1,3.3,1.888562063
averse,11,11,1,3,1.61245155
avert,11,11,1,3.545454545,1.572490786
aviator,10,10,1,3.3,1.888562063
avid,11,12,0.916666667,3.181818182,1.990888335
avocado,10,10,1,2.3,2.002775851
avoid,12,12,1,3.666666667,2.348435972
avoidance,11,12,0.916666667,3.909090909,1.513574937
avow,12,12,1,2.75,1.484771179
await,12,12,1,3.333333333,1.23091491
awake,10,10,1,4.3,2.496664441
awaken,10,10,1,3.9,1.449137675
awakening,11,11,1,4.909090909,2.071450963
award,10,10,1,4.1,1.969207398
aware,13,13,1,2.615384615,1.850155919
awareness,11,11,1,3.363636364,1.963299634
away,10,10,1,3.6,2.118699811
awe,10,10,1,4.5,2.273030283
awed,10,10,1,5.5,1.900292375
awesome,11,11,1,4.272727273,1.348399725
awful,10,10,1,3,1.56347192
awfully,13,13,1,3.769230769,2.166173514
awhile,10,10,1,2.9,1.663329993
awkward,11,11,1,4.727272727,1.555050423
awning,10,11,0.909090909,2.7,1.33749351
awoke,10,10,1,3.6,1.646545205
awry,10,11,0.909090909,2.5,1.649915823
ax,10,10,1,4.8,2.097617696
axes,10,10,1,3.4,2.170509413
axis,10,10,1,3.2,1.932183566
aye,10,11,0.909090909,4.7,2.263232693
azure,10,10,1,2.2,1.316561177
baa,10,11,0.909090909,4.6,2.633122354
babble,13,13,1,5.846153846,1.405118847
babbling,11,11,1,6.090909091,1.136181804
babe,12,12,1,3.833333333,2.124888589
baboon,11,11,1,4,2.28035085
baby,11,11,1,4.181818182,2.136266922
bachelor,10,10,1,2.9,1.91195072
bachelorism,10,11,0.909090909,4.5,2.321398046
back,10,10,1,3.2,2.699794231
backache,9,9,1,4.666666667,2.236067977
backbone,10,10,1,4.8,1.686548085
backdrop,11,11,1,2.727272727,1.555050423
backed,10,10,1,4.5,1.509230856
backer,10,10,1,2.4,1.505545305
backfire,10,10,1,3.8,1.398411798
background,10,10,1,3.9,2.558211181
backhand,10,10,1,4,1.943650632
backing,10,10,1,4.1,2.024845673
backlash,11,11,1,4.272727273,1.555050423
backpack,10,10,1,5,2.108185107
backside,10,10,1,4.5,1.957890021
backstroke,10,10,1,4.8,2.299758441
backtrack,14,14,1,4.857142857,1.167320591
backup,11,11,1,3.636363636,2.01359019
backward,10,10,1,4.3,2.263232693
backwash,13,13,1,4.615384615,2.142368687
backyard,10,10,1,4.8,2.485513584
bacon,11,11,1,3.909090909,2.165850662
bacteria,10,10,1,4.4,2.065591118
bad,10,10,1,4.4,1.897366596
badge,10,10,1,4,1.490711985
badger,10,10,1,4.4,1.776388346
badly,10,10,1,3.7,1.888562063
badminton,10,10,1,3,1.699673171
baffle,10,10,1,3.9,2.131770261
bag,11,11,1,3.727272727,1.902151891
bagel,10,10,1,3.7,1.888562063
baggage,14,14,1,3.571428571,2.027286391
Baggie,10,10,1,3.5,1.58113883
baggy,14,14,1,5.571428571,1.089409559
bagpipe,11,12,0.916666667,5.181818182,1.778661397
baguette,10,10,1,2.8,2.299758441
bail,10,10,1,2.8,1.549193338
bailiff,12,13,0.923076923,2.25,1.356801051
bait,10,10,1,4.3,2.213594362
bake,11,11,1,4.909090909,2.071450963
baker,13,13,1,4.307692308,1.887883091
bakery,11,11,1,4.090909091,2.427119505
balance,10,10,1,4.9,1.663329993
balcony,11,11,1,1.545454545,1.507556723
bald,10,10,1,4.6,1.837873167
bale,11,11,1,3.272727273,1.793929156
balk,10,11,0.909090909,4.8,1.932183566
ball,10,10,1,3.3,2.110818693
ballad,10,11,0.909090909,4,1.885618083
ballerina,10,10,1,3.2,2.347575582
ballet,13,13,1,3.461538462,1.71344607
balloon,12,12,1,4.5,1.243163121
ballot,11,11,1,3.454545455,2.207425485
ballpoint,11,11,1,4.909090909,2.119176512
ballroom,10,10,1,4.3,2.110818693
balm,10,10,1,4.2,1.398411798
balmy,13,13,1,4.769230769,1.83275049
bamboo,10,10,1,1.9,1.286683938
ban,10,10,1,4.5,1.649915823
banana,10,10,1,3.1,1.91195072
band,10,10,1,4.1,2.024845673
bandage,10,10,1,2.8,1.751190072
bandanna,11,12,0.916666667,4.272727273,2.101947149
banded,15,16,0.9375,3.8,1.320173149
bandit,10,10,1,3,1.943650632
bandwagon,11,11,1,3.636363636,2.292279532
bang,12,12,1,6.75,0.452267017
banger,11,11,1,5.090909091,1.640399065
banish,10,10,1,3.7,2.213594362
banister,10,10,1,1.6,1.264911064
banjo,11,11,1,4.454545455,1.368476259
bank,10,10,1,3.8,2.097617696
banker,11,11,1,4.636363636,1.963299634
banking,13,13,1,4.307692308,2.250356097
bankrupt,10,10,1,3.2,1.87379591
bankruptcy,10,10,1,2.9,1.728840331
banner,11,11,1,3.818181818,2.442055766
Banning,10,10,1,4.6,1.95505044
banquet,12,12,1,3.583333333,2.065224326
banshee,10,10,1,4.5,2.068278941
banter,13,13,1,4,1.527525232
baptism,10,10,1,3.9,2.183269719
baptize,11,11,1,3.727272727,1.848832555
bar,10,10,1,3.2,1.87379591
barbarian,13,13,1,3.846153846,1.772293892
barbaric,13,14,0.928571429,4.230769231,2.047512562
barbarous,10,11,0.909090909,3.1,2.024845673
barbecue,10,10,1,3.3,2.540778533
barbed,10,10,1,4.3,2.263232693
barbell,11,11,1,4.363636364,2.248231628
barber,10,10,1,3.8,2.043961296
bard,16,19,0.842105263,2.625,1.310216267
bare,10,10,1,3.6,1.776388346
barefoot,12,12,1,4.75,1.602554779
barely,10,10,1,2.4,2.170509413
barf,10,10,1,6.1,0.875595036
bargain,10,10,1,2.5,1.433720878
barge,16,18,0.888888889,5.1875,1.759498034
barista,12,12,1,3.416666667,2.429303429
bark,10,10,1,6.1,1.449137675
Barking,10,10,1,6.4,0.966091783
barley,13,13,1,3.384615385,1.502135232
barn,11,11,1,4.545454545,1.863525496
barnacle,10,10,1,2.6,1.837873167
barnyard,10,10,1,5.2,1.619327707
barometer,10,11,0.909090909,3.5,2.068278941
baron,10,11,0.909090909,3,1.885618083
barrack,14,16,0.875,2.928571429,1.774359504
barracuda,12,13,0.923076923,3.416666667,1.505042031
barrage,16,18,0.888888889,4.1875,1.833712082
barrel,10,10,1,5,1.054092553
barren,10,10,1,2.4,1.173787791
barricade,10,10,1,4,1.699673171
barrier,10,10,1,3.2,1.686548085
barter,11,12,0.916666667,2.909090909,1.578261414
base,11,11,1,4.363636364,2.110579412
baseball,11,11,1,5,1.897366596
baseline,11,12,0.916666667,3.636363636,2.01359019
basement,10,10,1,4.1,2.024845673
bases,12,12,1,4,1.477097892
bash,10,10,1,6.2,1.229272594
bashful,10,10,1,4.2,2.250925735
basic,10,10,1,3.9,1.663329993
basically,11,11,1,2.909090909,1.972538743
basil,10,10,1,1.6,0.843274043
basin,13,13,1,3.153846154,1.724632997
basis,11,11,1,3.545454545,1.916436086
bask,10,11,0.909090909,4.1,1.449137675
basket,11,11,1,3.909090909,2.022599587
basketball,10,10,1,4.4,1.897366596
bass,12,12,1,4.583333333,1.621353718
bassinet,10,10,1,2.5,1.779513042
bassoon,10,11,0.909090909,3.7,2.540778533
bastard,12,12,1,3.583333333,2.503028469
bastardize,10,10,1,3.7,2.626785107
baste,11,12,0.916666667,4.545454545,1.439696938
bat,11,11,1,3.636363636,1.963299634
batch,10,10,1,3.3,1.888562063
bath,10,10,1,4.1,2.424412873
bathe,10,10,1,3.6,1.95505044
bathrobe,11,11,1,3.363636364,2.579640567
bathroom,11,11,1,5,1.897366596
bathtub,12,12,1,4,2.335496832
baton,12,12,1,3.333333333,1.723280874
bats,12,12,1,3.083333333,1.443375673
batter,10,10,1,4.3,2.057506582
battery,11,11,1,3.181818182,1.778661397
batting,10,10,1,4.4,1.349897115
battle,11,11,1,3.363636364,2.062654953
battlefield,11,11,1,3,2.236067977
battlement,10,10,1,2.6,1.646545205
battleship,10,10,1,5.2,1.813529401
bauble,10,10,1,4.9,2.282785822
bawl,11,11,1,3.909090909,2.022599587
bay,11,11,1,3.909090909,2.256304299
bayonet,12,12,1,3.25,1.864744682
bayou,15,17,0.882352941,2.933333333,1.486446706
bazaar,12,14,0.857142857,3.5,1.834021909
bazooka,11,11,1,5.363636364,1.286291357
be,10,10,1,3,1.885618083
beach,13,13,1,3.538461538,2.10615703
beacon,11,11,1,3.272727273,1.61807967
bead,10,10,1,3.7,1.82878223
beaded,9,9,1,3.888888889,1.615893286
beagle,10,10,1,4.1,1.286683938
beak,10,10,1,4,2.357022604
beaker,11,12,0.916666667,2.636363636,1.286291357
beam,10,10,1,5,1.414213562
bean,10,10,1,3.6,1.776388346
beanie,13,13,1,3.307692308,1.702185624
beanstalk,12,12,1,3.666666667,2.309401077
bear,11,11,1,3.909090909,1.700267359
bearable,10,10,1,3.3,1.059349905
beard,10,10,1,4.9,2.183269719
bearded,10,10,1,3.5,1.957890021
beardless,10,10,1,4.3,2.668749187
bearer,12,14,0.857142857,3.5,1.678744119
bearing,10,10,1,3.1,1.449137675
beast,10,10,1,4.4,1.776388346
beastly,10,10,1,5,0.816496581
beat,12,12,1,4.583333333,1.975225342
beaten,11,11,1,4.363636364,1.501514387
beater,11,11,1,4.363636364,1.963299634
beau,12,14,0.857142857,3.333333333,2.059714602
beautician,11,11,1,2.545454545,1.368476259
beautiful,11,11,1,4.545454545,2.207425485
beauty,10,10,1,3.9,2.131770261
beaver,11,11,1,3.090909091,1.921173884
became,11,11,1,3.454545455,2.067057637
because,11,11,1,3.545454545,2.339386089
become,11,11,1,3.272727273,2.004540301
becoming,10,10,1,3.3,2.110818693
bed,11,11,1,3,1.732050808
bedbug,13,13,1,5.230769231,2.047512562
bedding,13,13,1,3.769230769,1.964427234
bedpost,10,10,1,3.7,2.540778533
bedrock,10,10,1,4.2,1.549193338
bedroom,13,13,1,4.307692308,2.015961945
bedside,10,10,1,4.4,2.170509413
bedspread,10,11,0.909090909,4,2.211083194
bedtime,11,11,1,3.818181818,2.638870282
bee,10,10,1,4.5,2.273030283
beech,14,17,0.823529412,3.357142857,1.823232246
beef,11,11,1,4.090909091,1.972538743
beehive,10,10,1,4.3,2.311805451
been,10,10,1,2.8,1.619327707
beep,10,10,1,6,1.885618083
beeper,10,10,1,5.7,1.567021236
beer,11,11,1,3.272727273,1.737291518
beet,11,11,1,3,2.097617696
beetle,10,10,1,3.9,1.595131482
befall,10,10,1,3.3,1.33749351
befitting,11,11,1,2.909090909,1.513574937
before,13,13,1,3.692307692,0.854850414
befriend,10,11,0.909090909,3.5,1.08012345
beg,10,10,1,4.8,1.87379591
beggar,10,10,1,4.6,1.837873167
begin,10,10,1,2.6,1.837873167
beginner,13,13,1,3.538461538,1.761409692
beginning,10,10,1,3.7,2.406010991
begun,11,11,1,4,1.414213562
behalf,11,11,1,2.454545455,1.12815215
behave,10,10,1,3,1.763834207
behavior,12,12,1,2.333333333,1.435481125
behind,10,10,1,3.7,2.057506582
behold,10,10,1,4.9,2.078995484
beholden,10,10,1,1.8,1.932183566
behoof,14,15,0.933333333,3.214285714,2.359223191
beige,10,12,0.833333333,2.7,1.567021236
being,10,10,1,2.7,2.057506582
belated,10,10,1,2.7,1.251665557
belch,10,10,1,5.5,1.779513042
belief,10,10,1,3.1,1.523883927
believe,10,10,1,3,2.054804668
belittle,10,10,1,3.4,1.712697677
bell,10,10,1,4.2,2.1499354
belle,11,11,1,3,1.788854382
belligerent,11,11,1,3.727272727,1.902151891
bellow,10,11,0.909090909,4.2,2.097617696
belly,10,10,1,4.9,1.852925615
belong,11,11,1,2.545454545,1.863525496
belonging,10,10,1,3.6,2.011080417
beloved,11,11,1,4.818181818,1.721521526
below,11,11,1,1.818181818,0.873862898
belt,13,13,1,3.692307692,2.393902511
belted,10,11,0.909090909,3.6,2.011080417
bemused,10,12,0.833333333,3.6,1.712697677
bench,12,12,1,3.416666667,2.108783938
bend,11,11,1,5.272727273,1.420627262
beneath,10,10,1,3.6,2.011080417
beneficent,10,10,1,3.3,1.494434118
beneficial,11,11,1,3.363636364,1.361816968
beneficiary,10,10,1,2.9,2.131770261
benefit,11,11,1,3.090909091,1.868397466
benevolence,10,11,0.909090909,2.9,2.078995484
benevolent,14,14,1,2.857142857,1.915810447
benign,10,11,0.909090909,2.8,1.619327707
bent,10,10,1,3.1,2.282785822
bequest,10,10,1,2.5,1.269295518
bereavement,14,16,0.875,2.785714286,2.154729018
berry,10,10,1,2.4,1.349897115
berserk,10,10,1,4.2,2.097617696
berth,11,12,0.916666667,3,1.788854382
beside,11,11,1,3.545454545,2.018099916
bespoke,10,11,0.909090909,2.4,1.776388346
bespoken,11,12,0.916666667,3.909090909,1.640399065
best,10,10,1,3.6,2.221110833
bestow,10,10,1,3.6,1.837873167
bet,10,10,1,3.1,2.233582076
beta,10,10,1,2.2,1.316561177
betray,11,11,1,3.181818182,1.940009372
better,10,10,1,2.3,1.33749351
between,10,10,1,2.9,2.078995484
bevel,16,18,0.888888889,3.5,1.825741858
beverage,9,9,1,2.111111111,1.054092553
beware,10,10,1,5,1.885618083
bewilder,10,10,1,4,2.054804668
bewildered,11,11,1,4.818181818,1.721521526
bewildering,10,10,1,3,2
bewilderment,11,11,1,4.545454545,1.634847783
bewitch,10,11,0.909090909,5,1.154700538
bewitching,12,13,0.923076923,3.75,1.95982374
beyond,10,10,1,5.2,1.813529401
bias,10,10,1,2.8,1.813529401
biased,10,10,1,3.1,2.024845673
bib,10,10,1,4.5,2.013840996
Bible,10,10,1,3.4,2.458545189
Biblical,14,14,1,3.5,1.786703023
bicentennial,10,12,0.833333333,2.9,1.595131482
bicep,11,11,1,3.272727273,1.902151891
biceps,10,10,1,3.9,2.424412873
bicker,10,10,1,5.2,1.813529401
bicycle,10,10,1,3.6,2.319003617
bid,18,18,1,3.333333333,1.814970426
bidding,10,10,1,3,1.825741858
bide,11,12,0.916666667,3.727272727,2.101947149
bifocal,10,10,1,3.7,1.636391694
big,11,11,1,3.818181818,2.600699207
bigamy,11,13,0.846153846,3.181818182,2.182575626
bigot,10,11,0.909090909,3.1,2.330951165
bigoted,10,10,1,2,1.490711985
bigotry,10,11,0.909090909,2.7,1.494434118
bike,11,11,1,3.272727273,2.053821272
biker,10,10,1,2.8,1.398411798
bikini,16,16,1,3.75,1.807392228
bilateral,10,10,1,3.3,2.263232693
bile,10,11,0.909090909,3.6,1.173787791
bilingual,11,11,1,3.909090909,1.972538743
bill,10,10,1,2.5,2.013840996
billboard,10,10,1,3.5,2.068278941
billed,10,10,1,3.8,2.299758441
billfold,12,13,0.923076923,3.416666667,1.880924982
billiard,11,11,1,3.272727273,1.489356176
billiards,10,10,1,3.1,2.024845673
billing,10,10,1,3.6,1.429840706
billion,11,11,1,3.181818182,2.088931871
billow,11,12,0.916666667,5,1.788854382
bimbo,10,10,1,4.3,2.162817093
bin,11,11,1,4.090909091,1.972538743
bind,9,9,1,5.111111111,1.900292375
binder,10,10,1,4.2,1.135292424
binding,10,10,1,4.7,1.33749351
binge,12,12,1,4.666666667,1.775250729
bingo,10,10,1,4.9,2.378141198
binocular,12,12,1,4.416666667,2.314316445
biological,11,11,1,3,1.483239697
biology,10,11,0.909090909,4,1.885618083
biopsy,10,10,1,3.6,2.366431913
biosphere,10,10,1,3.4,1.897366596
birch,10,10,1,2.7,1.418136492
bird,10,10,1,3.4,1.95505044
birdie,11,11,1,5.272727273,1.190874392
birth,10,10,1,3.4,2.065591118
birthday,10,10,1,4.6,2.319003617
birthmark,10,10,1,4.5,2.173067468
birthplace,10,10,1,3.1,2.131770261
biscuit,11,11,1,3.272727273,2.493628244
bishop,11,11,1,2.363636364,1.361816968
bison,10,10,1,2.4,1.95505044
bisque,10,11,0.909090909,3,2.054804668
bistro,11,12,0.916666667,2.454545455,1.694912173
bit,15,15,1,4.4,2.097617696
bitch,10,10,1,3.8,1.751190072
bitchy,10,10,1,5.1,1.595131482
bite,10,10,1,5.5,0.527046277
biter,10,10,1,4.6,2.270584849
biting,11,11,1,4.909090909,1.972538743
bitten,10,10,1,4.5,1.715938357
bitter,10,10,1,4.9,1.449137675
